fabric_name,event_name,climate_zone,season,fabric_category,breathability,warmth,formality,water_resistance,event_formality_level,duration_hours,activity_level,setting,weather_exposure,temp_min,temp_max,humidity,precipitation,hemisphere,seasonal_variation,temp_avg,temp_comfort_score,formality_match_score,activity_suitability_score,weather_protection_score,overall_recommendation_score,recommendation_category
Fleece,Casual Hangout,Subtropical_Humid,winter,Synthetic,3,9,3,7,1,6,5,outdoor,9,10,20,High,Medium,Both,Moderate,15.0,6.5,7,6,7,65.5,Good
Fleece,Casual Hangout,Subtropical_Humid,summer,Synthetic,3,9,3,7,1,6,5,outdoor,9,25,35,High,Medium,Both,Moderate,30.0,3.0,7,6,7,48.0,Poor
Fleece,Casual Hangout,Tropical,winter,Synthetic,3,9,3,7,1,6,5,outdoor,9,25,28,High,High,Both,,26.5,3.0,7,6,7,48.0,Poor
Fleece,Casual Hangout,Tropical,summer,Synthetic,3,9,3,7,1,6,5,outdoor,9,28,32,High,High,Both,,30.0,3.0,7,6,7,48.0,Poor
Fleece,Casual Hangout,Desert_Hot,winter,Synthetic,3,9,3,7,1,6,5,outdoor,9,15,25,Low,,Both,High,20.0,6.5,7,6,7,65.5,Good
Fleece,Casual Hangout,Desert_Hot,summer,Synthetic,3,9,3,7,1,6,5,outdoor,9,35,45,Low,,Both,High,40.0,3.0,7,6,7,48.0,Poor
Fleece,Formal Dinner,Arctic_Cold,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,2,8,7,72.0,Good
Fleece,Formal Dinner,Arctic_Cold,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,2,8,7,59.5,Fair
Fleece,Formal Dinner,Subarctic_Cold,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,2,8,7,72.0,Good
Fleece,Formal Dinner,Subarctic_Cold,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,2,8,7,59.5,Fair
Fleece,Formal Dinner,Continental_Temperate,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,-10,0,Medium,Medium,Northern,High,-5.0,9.0,2,8,7,72.0,Good
Fleece,Formal Dinner,Continental_Temperate,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,20,30,Medium,Medium,Northern,High,25.0,6.5,2,8,7,59.5,Fair
Fleece,Formal Dinner,Oceanic_Temperate,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,0,10,Medium,High,Both,Low,5.0,9.0,2,8,7,72.0,Good
Fleece,Formal Dinner,Oceanic_Temperate,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,15,25,Medium,High,Both,Low,20.0,6.5,2,8,7,59.5,Fair
Fleece,Formal Dinner,Mediterranean,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,5,15,Medium,Medium,Both,Moderate,10.0,6.5,2,8,7,59.5,Fair
Fleece,Formal Dinner,Mediterranean,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,25,35,Low,Low,Both,Moderate,30.0,3.0,2,8,7,42.0,Poor
Fleece,Formal Dinner,Subtropical_Humid,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,10,20,High,Medium,Both,Moderate,15.0,6.5,2,8,7,59.5,Fair
Fleece,Formal Dinner,Subtropical_Humid,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,25,35,High,Medium,Both,Moderate,30.0,3.0,2,8,7,42.0,Poor
Fleece,Formal Dinner,Tropical,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,25,28,High,High,Both,,26.5,3.0,2,8,7,42.0,Poor
Fleece,Formal Dinner,Tropical,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,28,32,High,High,Both,,30.0,3.0,2,8,7,42.0,Poor
Fleece,Formal Dinner,Desert_Hot,winter,Synthetic,3,9,3,7,9,7,2,indoor,4,15,25,Low,,Both,High,20.0,6.5,2,8,7,59.5,Fair
Fleece,Formal Dinner,Desert_Hot,summer,Synthetic,3,9,3,7,9,7,2,indoor,4,35,45,Low,,Both,High,40.0,3.0,2,8,7,42.0,Poor
Fleece,Outdoor Concert,Arctic_Cold,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,7,4,7,74.0,Good
Fleece,Outdoor Concert,Arctic_Cold,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,7,4,7,61.5,Fair
Fleece,Outdoor Concert,Subarctic_Cold,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,7,4,7,74.0,Good
Fleece,Outdoor Concert,Subarctic_Cold,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,7,4,7,61.5,Fair
Fleece,Outdoor Concert,Continental_Temperate,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,-10,0,Medium,Medium,Northern,High,-5.0,9.0,7,4,7,74.0,Good
Fleece,Outdoor Concert,Continental_Temperate,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,20,30,Medium,Medium,Northern,High,25.0,6.5,7,4,7,61.5,Fair
Fleece,Outdoor Concert,Oceanic_Temperate,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,0,10,Medium,High,Both,Low,5.0,9.0,7,4,7,74.0,Good
Fleece,Outdoor Concert,Oceanic_Temperate,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,15,25,Medium,High,Both,Low,20.0,6.5,7,4,7,61.5,Fair
Fleece,Outdoor Concert,Mediterranean,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,5,15,Medium,Medium,Both,Moderate,10.0,6.5,7,4,7,61.5,Fair
Fleece,Outdoor Concert,Mediterranean,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,25,35,Low,Low,Both,Moderate,30.0,3.0,7,4,7,44.0,Poor
Fleece,Outdoor Concert,Subtropical_Humid,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,10,20,High,Medium,Both,Moderate,15.0,6.5,7,4,7,61.5,Fair
Fleece,Outdoor Concert,Subtropical_Humid,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,25,35,High,Medium,Both,Moderate,30.0,3.0,7,4,7,44.0,Poor
Fleece,Outdoor Concert,Tropical,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,25,28,High,High,Both,,26.5,3.0,7,4,7,44.0,Poor
Fleece,Outdoor Concert,Tropical,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,28,32,High,High,Both,,30.0,3.0,7,4,7,44.0,Poor
Fleece,Outdoor Concert,Desert_Hot,winter,Synthetic,3,9,3,7,1,8,7,outdoor,9,15,25,Low,,Both,High,20.0,6.5,7,4,7,61.5,Fair
Fleece,Outdoor Concert,Desert_Hot,summer,Synthetic,3,9,3,7,1,8,7,outdoor,9,35,45,Low,,Both,High,40.0,3.0,7,4,7,44.0,Poor
Fleece,Hiking,Arctic_Cold,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,9,4,7,78.0,Excellent
Fleece,Hiking,Arctic_Cold,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,9,4,7,65.5,Good
Fleece,Hiking,Subarctic_Cold,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,9,4,7,78.0,Excellent
Fleece,Hiking,Subarctic_Cold,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,9,4,7,65.5,Good
Fleece,Hiking,Continental_Temperate,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,-10,0,Medium,Medium,Northern,High,-5.0,9.0,9,4,7,78.0,Excellent
Fleece,Hiking,Continental_Temperate,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,20,30,Medium,Medium,Northern,High,25.0,6.5,9,4,7,65.5,Good
Fleece,Hiking,Oceanic_Temperate,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,0,10,Medium,High,Both,Low,5.0,9.0,9,4,7,78.0,Excellent
Fleece,Hiking,Oceanic_Temperate,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,15,25,Medium,High,Both,Low,20.0,6.5,9,4,7,65.5,Good
Fleece,Hiking,Mediterranean,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,5,15,Medium,Medium,Both,Moderate,10.0,6.5,9,4,7,65.5,Good
Fleece,Hiking,Mediterranean,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,25,35,Low,Low,Both,Moderate,30.0,3.0,9,4,7,48.0,Poor
Fleece,Hiking,Subtropical_Humid,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,10,20,High,Medium,Both,Moderate,15.0,6.5,9,4,7,65.5,Good
Fleece,Hiking,Subtropical_Humid,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,25,35,High,Medium,Both,Moderate,30.0,3.0,9,4,7,48.0,Poor
Fleece,Hiking,Tropical,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,25,28,High,High,Both,,26.5,3.0,9,4,7,48.0,Poor
Fleece,Hiking,Tropical,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,28,32,High,High,Both,,30.0,3.0,9,4,7,48.0,Poor
Fleece,Hiking,Desert_Hot,winter,Synthetic,3,9,3,7,2,3,10,outdoor,10,15,25,Low,,Both,High,20.0,6.5,9,4,7,65.5,Good
Fleece,Hiking,Desert_Hot,summer,Synthetic,3,9,3,7,2,3,10,outdoor,10,35,45,Low,,Both,High,40.0,3.0,9,4,7,48.0,Poor
Fleece,Sports/Gym,Arctic_Cold,winter,Synthetic,3,9,3,7,1,1,8,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,7,4,7,74.0,Good
Fleece,Sports/Gym,Arctic_Cold,summer,Synthetic,3,9,3,7,1,1,8,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,7,4,7,61.5,Fair
Fleece,Sports/Gym,Subarctic_Cold,winter,Synthetic,3,9,3,7,1,1,8,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,7,4,7,74.0,Good
Fleece,Sports/Gym,Subarctic_Cold,summer,Synthetic,3,9,3,7,1,1,8,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,7,4,7,61.5,Fair
Fleece,Sports/Gym,Continental_Temperate,winter,Synthetic,3,9,3,7,1,1,8,both,5,-10,0,Medium,Medium,Northern,High,-5.0,9.0,7,4,7,74.0,Good
Fleece,Sports/Gym,Continental_Temperate,summer,Synthetic,3,9,3,7,1,1,8,both,5,20,30,Medium,Medium,Northern,High,25.0,6.5,7,4,7,61.5,Fair
Fleece,Sports/Gym,Oceanic_Temperate,winter,Synthetic,3,9,3,7,1,1,8,both,5,0,10,Medium,High,Both,Low,5.0,9.0,7,4,7,74.0,Good
Fleece,Sports/Gym,Oceanic_Temperate,summer,Synthetic,3,9,3,7,1,1,8,both,5,15,25,Medium,High,Both,Low,20.0,6.5,7,4,7,61.5,Fair
Fleece,Sports/Gym,Mediterranean,winter,Synthetic,3,9,3,7,1,1,8,both,5,5,15,Medium,Medium,Both,Moderate,10.0,6.5,7,4,7,61.5,Fair
Fleece,Sports/Gym,Mediterranean,summer,Synthetic,3,9,3,7,1,1,8,both,5,25,35,Low,Low,Both,Moderate,30.0,3.0,7,4,7,44.0,Poor
Fleece,Sports/Gym,Subtropical_Humid,winter,Synthetic,3,9,3,7,1,1,8,both,5,10,20,High,Medium,Both,Moderate,15.0,6.5,7,4,7,61.5,Fair
Fleece,Sports/Gym,Subtropical_Humid,summer,Synthetic,3,9,3,7,1,1,8,both,5,25,35,High,Medium,Both,Moderate,30.0,3.0,7,4,7,44.0,Poor
Fleece,Sports/Gym,Tropical,winter,Synthetic,3,9,3,7,1,1,8,both,5,25,28,High,High,Both,,26.5,3.0,7,4,7,44.0,Poor
Fleece,Sports/Gym,Tropical,summer,Synthetic,3,9,3,7,1,1,8,both,5,28,32,High,High,Both,,30.0,3.0,7,4,7,44.0,Poor
Fleece,Sports/Gym,Desert_Hot,winter,Synthetic,3,9,3,7,1,1,8,both,5,15,25,Low,,Both,High,20.0,6.5,7,4,7,61.5,Fair
Fleece,Sports/Gym,Desert_Hot,summer,Synthetic,3,9,3,7,1,1,8,both,5,35,45,Low,,Both,High,40.0,3.0,7,4,7,44.0,Poor
Fleece,Beach Outing,Arctic_Cold,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,7,6,7,78.0,Excellent
Fleece,Beach Outing,Arctic_Cold,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,7,6,7,65.5,Good
Fleece,Beach Outing,Subarctic_Cold,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,7,6,7,78.0,Excellent
Fleece,Beach Outing,Subarctic_Cold,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,7,6,7,65.5,Good
Fleece,Beach Outing,Continental_Temperate,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,-10,0,Medium,Medium,Northern,High,-5.0,9.0,7,6,7,78.0,Excellent
Fleece,Beach Outing,Continental_Temperate,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,20,30,Medium,Medium,Northern,High,25.0,6.5,7,6,7,65.5,Good
Fleece,Beach Outing,Oceanic_Temperate,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,0,10,Medium,High,Both,Low,5.0,9.0,7,6,7,78.0,Excellent
Fleece,Beach Outing,Oceanic_Temperate,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,15,25,Medium,High,Both,Low,20.0,6.5,7,6,7,65.5,Good
Fleece,Beach Outing,Mediterranean,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,5,15,Medium,Medium,Both,Moderate,10.0,6.5,7,6,7,65.5,Good
Fleece,Beach Outing,Mediterranean,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,25,35,Low,Low,Both,Moderate,30.0,3.0,7,6,7,48.0,Poor
Fleece,Beach Outing,Subtropical_Humid,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,10,20,High,Medium,Both,Moderate,15.0,6.5,7,6,7,65.5,Good
Fleece,Beach Outing,Subtropical_Humid,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,25,35,High,Medium,Both,Moderate,30.0,3.0,7,6,7,48.0,Poor
Fleece,Beach Outing,Tropical,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,25,28,High,High,Both,,26.5,3.0,7,6,7,48.0,Poor
Fleece,Beach Outing,Tropical,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,28,32,High,High,Both,,30.0,3.0,7,6,7,48.0,Poor
Fleece,Beach Outing,Desert_Hot,winter,Synthetic,3,9,3,7,1,4,6,outdoor,10,15,25,Low,,Both,High,20.0,6.5,7,6,7,65.5,Good
Fleece,Beach Outing,Desert_Hot,summer,Synthetic,3,9,3,7,1,4,6,outdoor,10,35,45,Low,,Both,High,40.0,3.0,7,6,7,48.0,Poor
Fleece,Funeral,Arctic_Cold,winter,Synthetic,3,9,3,7,8,5,2,both,8,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,3,8,7,74.0,Good
Fleece,Funeral,Arctic_Cold,summer,Synthetic,3,9,3,7,8,5,2,both,8,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,3,8,7,61.5,Fair
Fleece,Funeral,Subarctic_Cold,winter,Synthetic,3,9,3,7,8,5,2,both,8,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,3,8,7,74.0,Good
Fleece,Funeral,Subarctic_Cold,summer,Synthetic,3,9,3,7,8,5,2,both,8,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,3,8,7,61.5,Fair
Fleece,Funeral,Continental_Temperate,winter,Synthetic,3,9,3,7,8,5,2,both,8,-10,0,Medium,Medium,Northern,High,-5.0,9.0,3,8,7,74.0,Good
Fleece,Funeral,Continental_Temperate,summer,Synthetic,3,9,3,7,8,5,2,both,8,20,30,Medium,Medium,Northern,High,25.0,6.5,3,8,7,61.5,Fair
Fleece,Funeral,Oceanic_Temperate,winter,Synthetic,3,9,3,7,8,5,2,both,8,0,10,Medium,High,Both,Low,5.0,9.0,3,8,7,74.0,Good
Fleece,Funeral,Oceanic_Temperate,summer,Synthetic,3,9,3,7,8,5,2,both,8,15,25,Medium,High,Both,Low,20.0,6.5,3,8,7,61.5,Fair
Fleece,Funeral,Mediterranean,winter,Synthetic,3,9,3,7,8,5,2,both,8,5,15,Medium,Medium,Both,Moderate,10.0,6.5,3,8,7,61.5,Fair
Fleece,Funeral,Mediterranean,summer,Synthetic,3,9,3,7,8,5,2,both,8,25,35,Low,Low,Both,Moderate,30.0,3.0,3,8,7,44.0,Poor
Fleece,Funeral,Subtropical_Humid,winter,Synthetic,3,9,3,7,8,5,2,both,8,10,20,High,Medium,Both,Moderate,15.0,6.5,3,8,7,61.5,Fair
Fleece,Funeral,Subtropical_Humid,summer,Synthetic,3,9,3,7,8,5,2,both,8,25,35,High,Medium,Both,Moderate,30.0,3.0,3,8,7,44.0,Poor
Fleece,Funeral,Tropical,winter,Synthetic,3,9,3,7,8,5,2,both,8,25,28,High,High,Both,,26.5,3.0,3,8,7,44.0,Poor
Fleece,Funeral,Tropical,summer,Synthetic,3,9,3,7,8,5,2,both,8,28,32,High,High,Both,,30.0,3.0,3,8,7,44.0,Poor
Fleece,Funeral,Desert_Hot,winter,Synthetic,3,9,3,7,8,5,2,both,8,15,25,Low,,Both,High,20.0,6.5,3,8,7,61.5,Fair
Fleece,Funeral,Desert_Hot,summer,Synthetic,3,9,3,7,8,5,2,both,8,35,45,Low,,Both,High,40.0,3.0,3,8,7,44.0,Poor
Fleece,Date Night,Arctic_Cold,winter,Synthetic,3,9,3,7,7,3,5,both,7,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,4,6,7,72.0,Good
Fleece,Date Night,Arctic_Cold,summer,Synthetic,3,9,3,7,7,3,5,both,7,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,4,6,7,59.5,Fair
Fleece,Date Night,Subarctic_Cold,winter,Synthetic,3,9,3,7,7,3,5,both,7,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,4,6,7,72.0,Good
Fleece,Date Night,Subarctic_Cold,summer,Synthetic,3,9,3,7,7,3,5,both,7,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,4,6,7,59.5,Fair
Fleece,Date Night,Continental_Temperate,winter,Synthetic,3,9,3,7,7,3,5,both,7,-10,0,Medium,Medium,Northern,High,-5.0,9.0,4,6,7,72.0,Good
Fleece,Date Night,Continental_Temperate,summer,Synthetic,3,9,3,7,7,3,5,both,7,20,30,Medium,Medium,Northern,High,25.0,6.5,4,6,7,59.5,Fair
Fleece,Date Night,Oceanic_Temperate,winter,Synthetic,3,9,3,7,7,3,5,both,7,0,10,Medium,High,Both,Low,5.0,9.0,4,6,7,72.0,Good
Fleece,Date Night,Oceanic_Temperate,summer,Synthetic,3,9,3,7,7,3,5,both,7,15,25,Medium,High,Both,Low,20.0,6.5,4,6,7,59.5,Fair
Fleece,Date Night,Mediterranean,winter,Synthetic,3,9,3,7,7,3,5,both,7,5,15,Medium,Medium,Both,Moderate,10.0,6.5,4,6,7,59.5,Fair
Fleece,Date Night,Mediterranean,summer,Synthetic,3,9,3,7,7,3,5,both,7,25,35,Low,Low,Both,Moderate,30.0,3.0,4,6,7,42.0,Poor
Fleece,Date Night,Subtropical_Humid,winter,Synthetic,3,9,3,7,7,3,5,both,7,10,20,High,Medium,Both,Moderate,15.0,6.5,4,6,7,59.5,Fair
Fleece,Date Night,Subtropical_Humid,summer,Synthetic,3,9,3,7,7,3,5,both,7,25,35,High,Medium,Both,Moderate,30.0,3.0,4,6,7,42.0,Poor
Fleece,Date Night,Tropical,winter,Synthetic,3,9,3,7,7,3,5,both,7,25,28,High,High,Both,,26.5,3.0,4,6,7,42.0,Poor
Fleece,Date Night,Tropical,summer,Synthetic,3,9,3,7,7,3,5,both,7,28,32,High,High,Both,,30.0,3.0,4,6,7,42.0,Poor
Fleece,Date Night,Desert_Hot,winter,Synthetic,3,9,3,7,7,3,5,both,7,15,25,Low,,Both,High,20.0,6.5,4,6,7,59.5,Fair
Fleece,Date Night,Desert_Hot,summer,Synthetic,3,9,3,7,7,3,5,both,7,35,45,Low,,Both,High,40.0,3.0,4,6,7,42.0,Poor
Rayon,Wedding,Arctic_Cold,winter,Synthetic,8,4,6,2,9,5,4,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,4.0,5,8,7,53.0,Fair
Rayon,Wedding,Arctic_Cold,summer,Synthetic,8,4,6,2,9,5,4,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,8.5,5,8,2,70.5,Good
Rayon,Wedding,Subarctic_Cold,winter,Synthetic,8,4,6,2,9,5,4,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,4.0,5,8,7,53.0,Fair
Rayon,Wedding,Subarctic_Cold,summer,Synthetic,8,4,6,2,9,5,4,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,8.5,5,8,2,70.5,Good
Rayon,Wedding,Continental_Temperate,winter,Synthetic,8,4,6,2,9,5,4,both,5,-10,0,Medium,Medium,Northern,High,-5.0,4.0,5,8,2,48.0,Poor
Rayon,Wedding,Continental_Temperate,summer,Synthetic,8,4,6,2,9,5,4,both,5,20,30,Medium,Medium,Northern,High,25.0,8.5,5,8,2,70.5,Good
Rayon,Wedding,Oceanic_Temperate,winter,Synthetic,8,4,6,2,9,5,4,both,5,0,10,Medium,High,Both,Low,5.0,4.0,5,8,2,48.0,Poor
Rayon,Wedding,Oceanic_Temperate,summer,Synthetic,8,4,6,2,9,5,4,both,5,15,25,Medium,High,Both,Low,20.0,8.5,5,8,2,70.5,Good
Rayon,Wedding,Mediterranean,winter,Synthetic,8,4,6,2,9,5,4,both,5,5,15,Medium,Medium,Both,Moderate,10.0,8.5,5,8,2,70.5,Good
Rayon,Wedding,Mediterranean,summer,Synthetic,8,4,6,2,9,5,4,both,5,25,35,Low,Low,Both,Moderate,30.0,8.0,5,8,7,73.0,Good
Rayon,Wedding,Subtropical_Humid,winter,Synthetic,8,4,6,2,9,5,4,both,5,10,20,High,Medium,Both,Moderate,15.0,8.5,5,8,2,70.5,Good
Rayon,Wedding,Subtropical_Humid,summer,Synthetic,8,4,6,2,9,5,4,both,5,25,35,High,Medium,Both,Moderate,30.0,8.0,5,8,2,68.0,Good
Rayon,Wedding,Tropical,winter,Synthetic,8,4,6,2,9,5,4,both,5,25,28,High,High,Both,,26.5,8.0,5,8,2,68.0,Good
Rayon,Wedding,Tropical,summer,Synthetic,8,4,6,2,9,5,4,both,5,28,32,High,High,Both,,30.0,8.0,5,8,2,68.0,Good
Rayon,Wedding,Desert_Hot,winter,Synthetic,8,4,6,2,9,5,4,both,5,15,25,Low,,Both,High,20.0,8.5,5,8,7,75.5,Good
Rayon,Wedding,Desert_Hot,summer,Synthetic,8,4,6,2,9,5,4,both,5,35,45,Low,,Both,High,40.0,8.0,5,8,7,73.0,Good
Rayon,Job Interview,Arctic_Cold,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,-40,-20,Low,Low,Northern,Moderate,-30.0,4.0,7,8,7,57.0,Fair
Rayon,Job Interview,Arctic_Cold,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,5,15,Medium,Medium,Northern,Moderate,10.0,8.5,7,8,2,74.5,Good
Rayon,Job Interview,Subarctic_Cold,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,-30,-10,Low,Low,Northern,Extreme,-20.0,4.0,7,8,7,57.0,Fair
Rayon,Job Interview,Subarctic_Cold,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,12,25,Medium,Medium,Northern,Extreme,18.5,8.5,7,8,2,74.5,Good
Rayon,Job Interview,Continental_Temperate,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,-10,0,Medium,Medium,Northern,High,-5.0,4.0,7,8,2,52.0,Fair
Rayon,Job Interview,Continental_Temperate,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,20,30,Medium,Medium,Northern,High,25.0,8.5,7,8,2,74.5,Good
Rayon,Job Interview,Oceanic_Temperate,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,0,10,Medium,High,Both,Low,5.0,4.0,7,8,2,52.0,Fair
Rayon,Job Interview,Oceanic_Temperate,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,15,25,Medium,High,Both,Low,20.0,8.5,7,8,2,74.5,Good
Rayon,Job Interview,Mediterranean,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,5,15,Medium,Medium,Both,Moderate,10.0,8.5,7,8,2,74.5,Good
Rayon,Job Interview,Mediterranean,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,25,35,Low,Low,Both,Moderate,30.0,8.0,7,8,7,77.0,Good
Rayon,Job Interview,Subtropical_Humid,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,10,20,High,Medium,Both,Moderate,15.0,8.5,7,8,2,74.5,Good
Rayon,Job Interview,Subtropical_Humid,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,25,35,High,Medium,Both,Moderate,30.0,8.0,7,8,2,72.0,Good
Rayon,Job Interview,Tropical,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,25,28,High,High,Both,,26.5,8.0,7,8,2,72.0,Good
Rayon,Job Interview,Tropical,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,28,32,High,High,Both,,30.0,8.0,7,8,2,72.0,Good
Rayon,Job Interview,Desert_Hot,winter,Synthetic,8,4,6,2,8,1,2,indoor,2,15,25,Low,,Both,High,20.0,8.5,7,8,7,79.5,Excellent
Rayon,Job Interview,Desert_Hot,summer,Synthetic,8,4,6,2,8,1,2,indoor,2,35,45,Low,,Both,High,40.0,8.0,7,8,7,77.0,Good
Rayon,Birthday Party,Arctic_Cold,winter,Synthetic,8,4,6,2,3,3,6,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,4.0,5,8,7,53.0,Fair
Rayon,Birthday Party,Arctic_Cold,summer,Synthetic,8,4,6,2,3,3,6,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,8.5,5,8,2,70.5,Good
Rayon,Birthday Party,Subarctic_Cold,winter,Synthetic,8,4,6,2,3,3,6,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,4.0,5,8,7,53.0,Fair
Rayon,Birthday Party,Subarctic_Cold,summer,Synthetic,8,4,6,2,3,3,6,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,8.5,5,8,2,70.5,Good
Rayon,Birthday Party,Continental_Temperate,winter,Synthetic,8,4,6,2,3,3,6,both,5,-10,0,Medium,Medium,Northern,High,-5.0,4.0,5,8,2,48.0,Poor
Rayon,Birthday Party,Continental_Temperate,summer,Synthetic,8,4,6,2,3,3,6,both,5,20,30,Medium,Medium,Northern,High,25.0,8.5,5,8,2,70.5,Good
Rayon,Birthday Party,Oceanic_Temperate,winter,Synthetic,8,4,6,2,3,3,6,both,5,0,10,Medium,High,Both,Low,5.0,4.0,5,8,2,48.0,Poor
